stname,ctyname,aa_change,rtd_change,hisp_change,white_change
Utah,Duchesne County,0.0022894419000000004,5.8689091,0.020939086000000003,-0.004925850000000009
Massachusetts,Dukes County,0.009722095,-0.013725129999999974,0.012641391000000002,-0.011528670000000019
Nebraska,Dundy County,0.0031584622,5.6554482,0.024235833000000005,-0.013030409999999937
Missouri,Dunklin County,0.005455671999999995,1.8493055999999999,0.010967244000000001,-0.012077810000000078
North Dakota,Dunn County,0.012279956600000001,3.43462603,0.04399375500000001,-0.0024704399999999627
Illinois,DuPage County,0.0037153549999999966,-0.07501458999999999,0.00872885000000001,-0.022694290000000006
North Carolina,Duplin County,-0.002211120000000011,0.26552679999999995,0.011780479999999982,-0.005504790000000037
North Carolina,Durham County,-0.0048411199999999766,-0.0789079,-0.0013097099999999917,-0.0012798900000000613
New York,Dutchess County,0.009793280000000001,0.15342562999999998,0.013284199999999996,-0.014035580000000047
Texas,Duval County,0.008442502000000074,0.13654188,0.024706443000000022,-0.026060159999999888
Tennessee,Dyer County,-0.0029028499999999846,1.3799627,0.007264592999999996,-0.0013848600000000433
Colorado,Eagle County,0.005059068599999999,0.017401809999999962,-0.005198709999999995,-0.010423900000000041
Georgia,Early County,0.005927320000000014,0.13563120000000017,0.006103724000000001,-0.013162499999999966
Louisiana,East Baton Rouge Parish,0.009624660000000007,-0.13391452999999998,0.004010639999999996,-0.01713946999999999
Louisiana,East Carroll Parish,-2.6917999999998e-4,0.02301580000000003,0.008510972000000002,-0.004104590000000019
Louisiana,East Feliciana Parish,-0.011122850000000017,0.07566040000000007,0.006238831,0.0069935300000000256
Texas,Eastland County,0.001953196999999997,3.6824044999999996,0.01673999000000001,-0.012069999999999914
Michigan,Eaton County,0.005282766999999994,0.2646099799999999,0.004630680999999998,-0.014309049999999934
Wisconsin,Eau Claire County,0.0020105144,0.2217467999999999,0.005206565,-0.013766590000000023
Texas,Ector County,0.003889709000000005,-0.43053890000000017,0.07010567000000001,-0.011783540000000037
North Dakota,Eddy County,0.005230169600000001,2.19991413,0.05211625300000006,-0.034965869999999954
Illinois,Edgar County,0.0017750383999999998,1.9733615,0.0013494230000000006,-0.006529809999999969
North Carolina,Edgecombe County,0.00564920999999996,0.023922769999999982,0.006073646000000002,-0.011407520000000004
South Carolina,Edgefield County,-0.012495279999999998,0.2754125999999999,0.006152309000000002,0.007104629999999945
Kentucky,Edmonson County,0.003659176,2.0675233,0.0026249535999999987,-0.00921893000000007
South Dakota,Edmunds County,0.0028337453,2.2899781,0.004539380000000001,-0.011975760000000002
Texas,Edwards County,0.002277698100000003,6.946841299999999,0.06955972929999998,-0.028702610000000295
Illinois,Effingham County,0.004237760600000001,2.8683853,0.01581976699999999,-0.01700992000000001
Georgia,Echols County,0.006237048000000002,1.5745310999999997,9.79270000000032e-4,-0.012488780000000088
California,El Dorado County,0.0016396213000000014,0.11135890000000015,0.005865370000000009,-0.013231340000000036
Texas,El Paso County,0.008878424999999995,0.056341950000000196,0.018216809999999972,-0.02055912999999987
Georgia,Elbert County,-0.0025958315999999315,1.9879845000000005,0.021738025999999994,-0.011313740000000294
Pennsylvania,Elk County,0.0026200457000000008,5.36557024,0.019990003599999993,-0.020945189999999947
Indiana,Elkhart County,0.0021218580000000042,0.76393,0.013849630000000002,-0.006198939999999986
Nevada,Elko County,0.004459201099999999,1.5688691000000001,0.014034980000000002,-0.012940289999999965
Kentucky,Elliott County,0.0024457950000000006,2.11508063,0.0034508712000000004,-0.007638209999999979
Kansas,Ellis County,0.016251813099999998,5.946625899999999,0.044492274,-0.05252880000000015
Kansas,Ellsworth County,0.007136486000000004,1.4044174999999997,0.014386616000000005,-0.010889590000000005
Alabama,Elmore County,0.015875847999999998,1.1874783000000004,0.01453788200000003,-0.030883549999999982
Georgia,Emanuel County,0.009454779999999996,0.525385,0.004633806000000004,-0.011448860000000005
Utah,Emery County,0.0014937192000000002,5.5619759,0.004005494999999998,-0.006854710000000042
Michigan,Emmet County,0.0049924566,1.8076184199999998,0.025112185999999995,-0.022304650000000148
North Dakota,Emmons County,0.00333116739,5.5472529,0.0015070168000000002,-0.014939009999999975
Virginia,Emporia city,0.005618569999999989,-0.01134073999999996,0.016036477,-0.013409970000000049
Texas,Erath County,0.005660245999999999,1.7473597,0.014891159999999987,-0.01052248
New York,Erie County,0.005999852000000028,1.0160626199999996,0.02471012899999997,-0.03497343999999991
Alabama,Escambia County,0.0023676599999999937,0.4112984000000006,0.011657068000000007,-0.019854189999999994
Nevada,Esmeralda County,0.033898305,2.1480772999999997,0.030762669999999992,-0.06656123000000003
Vermont,Essex County,0.008155566100000011,1.1458762600000005,0.07356057700000002,-0.054002409999999834
Kentucky,Estill County,0.0018655695999999999,1.4533298000000001,0.003804229400000001,-0.004282710000000023
Alabama,Etowah County,0.00402712999999999,0.831553,0.004666640999999999,-0.008373910000000095
Nevada,Eureka County,0.0052448349,5.8536036,0.010903250000000003,-0.025735199999999958
Louisiana,Evangeline Parish,-0.0017054400000000025,0.7888181000000003,0.013254475000000002,-0.004291469999999964
Georgia,Evans County,0.008926390000000006,0.3355847999999999,-0.014734030000000009,-0.016966170000000003
Virginia,Fairfax city,0.011387422999999994,-0.21094888999999994,0.011988390000000015,-0.03635995999999997
Virginia,Fairfax County,0.007135902999999999,-0.20353061000000006,0.0067142399999999824,-0.02827919000000001
South Carolina,Fairfield County,0.012826476999999947,0.38906024000000006,0.03313318600000001,-0.041068339999999814
South Dakota,Fall River County,0.0059215763,1.3036072,0.020033264000000002,-0.01688771999999994
Montana,Fallon County,0.00287244337,4.9592829,0.008326027,-0.009221009999999974
Texas,Falls County,-0.011976299999999968,0.5476190000000001,0.019316729999999976,0.0031453300000000572
Virginia,Falls Church city,-6.506400000000009e-4,-0.19206479,0.016462168,-0.00983535999999996
Texas,Fannin County,0.003568102099999998,4.161194900000001,0.01848372399999998,-0.015366139999999806
Minnesota,Faribault County,0.0027728549000000003,1.040831,0.010204929999999994,-0.00969869000000001
South Dakota,Faulk County,0.0026152976999999997,2.4711407000000003,0.004038787,-0.013136570000000014
Arkansas,Faulkner County,0.013480550000000008,0.31012780000000006,0.0015115740000000016,-0.017651500000000042
Virginia,Fauquier County,-0.004110374,0.3904061000000001,0.014478534000000001,-0.0035373499999999947
Indiana,Fayette County,0.0270596072999999,12.490687279999996,0.05677294129999999,-0.10404663999999997
Tennessee,Fentress County,0.0017643353999999998,2.8735801999999997,0.0037221489999999992,-0.0057541100000000345
Montana,Fergus County,7.499684999999999e-4,1.4263866000000003,0.008502769,-0.008041390000000037
Washington,Ferry County,0.0029304030000000003,0.6993977999999998,0.012836641999999995,-0.00909887999999992
Minnesota,Fillmore County,0.0037433135000000013,2.26245589,0.0146936727,-0.016588690000000073
Kansas,Finney County,0.009225486000000001,-0.1273289000000002,0.027221759999999984,-0.021184380000000003
Texas,Fisher County,0.0017181559999999985,1.5625385000000003,0.03337224999999999,-0.01775437000000002
Florida,Flagler County,-0.00817530000000001,0.5681637199999999,0.015579689999999993,0.001833020000000074
Montana,Flathead County,8.692596999999996e-4,0.6911042000000001,0.003896765,-0.006681919999999897
Kentucky,Fleming County,0.0015344409999999992,1.9970438000000001,0.002321581999999999,-0.006336929999999907
South Carolina,Florence County,0.012562685899999981,1.5561958999999996,0.004185727199999999,-0.023142460000000087
Indiana,Floyd County,0.021645773099999988,5.215293000000001,0.08950603740000007,-0.06860803000000004
Virginia,Fluvanna County,-0.005712319999999993,0.18162299999999987,0.003945741999999999,-0.0020126099999999703
Texas,Foard County,0.011162676000000003,1.7378654000000002,0.03502993999999998,-0.029680609999999996
Wisconsin,Fond du Lac County,0.004473629,0.5847031999999999,0.007153421,-0.013081549999999997
Illinois,Ford County,0.008626829000000003,1.8006688999999998,0.04448743699999991,-0.015240130000000018
Pennsylvania,Forest County,0.02177690189999998,2.39822646,0.019279799,-0.04578971999999992
Mississippi,Forrest County,0.014633469999999982,0.003523799999999966,-0.0055869260000000025,-0.02096640999999999
North Carolina,Forsyth County,0.010410507000000069,-0.8678287400000002,0.006129936999999974,-0.08274645000000014
Texas,Fort Bend County,-0.010272339999999991,-0.17833494000000005,0.005300899999999997,-0.019311540000000016
North Dakota,Foster County,0.0033365614999999998,2.2459466,0.0064354628,-0.017666279999999923
Indiana,Fountain County,0.0027785056,2.492152,0.0027915630000000004,-0.007476150000000015
Virginia,Franklin city,0.00994229000000002,0.005049230000000016,0.0074697869999999986,-0.017376190000000014
Nebraska,Franklin County,0.054654861990000025,26.671117329999994,0.1757707785,-0.21023270999999966
Louisiana,Franklin Parish,0.0058600299999999605,0.47769879999999976,0.0053876731,-0.012021599999999966
Maryland,Frederick County,0.00928778999999999,0.6630394999999996,0.03282655099999998,-0.028343980000000046
Virginia,Fredericksburg city,0.004960419999999993,0.0037142599999999693,-0.0031144900000000114,-0.010634360000000065
Minnesota,Freeborn County,0.0068222482000000004,0.75657435,0.006631299999999993,-0.026149989999999956
Texas,Freestone County,-0.0031917999999999946,1.5375356000000004,0.016115970000000007,-0.0039014800000000127
Idaho,Fremont County,0.0074596004999999965,5.1130931,0.017928352000000036,-0.03222799999999992
California,Fresno County,-0.0014407709999999935,-0.08071291999999997,0.024252119999999988,-0.006944649999999997
Texas,Frio County,0.004446219000000001,0.07583493000000008,0.013103839999999978,-0.011970880000000017
Nebraska,Frontier County,0.0018903592,3.9316594,0.008472457,-0.00804872000000001
Arkansas,Fulton County,0.011041946999999941,10.11018738,0.04336900020000001,-0.05532898000000053
Nebraska,Furnas County,0.0019817268,3.2165608,0.014120915999999997,-0.0068657399999999535
Florida,Gadsden County,-0.00395177999999996,0.010829179999999994,0.006094338000000005,6.648000000000209e-4
Nebraska,Gage County,0.0027410539,0.9586967000000002,0.006558965999999999,-0.008397879999999969
Texas,Gaines County,0.002307807999999998,1.3366967,0.044582430000000006,-0.0067270400000000175
Virginia,Galax city,0.005184434000000002,1.1019903000000002,0.01643156999999998,-0.014829099999999928
Montana,Gallatin County,0.006546390200000002,4.06299278,0.024062965000000006,-0.02497781000000021
Ohio,Gallia County,-0.002225269999999998,2.0110457,0.003996874099999999,-0.004986700000000011
Texas,Galveston County,-0.006535529999999984,0.2001792,0.018829079999999998,8.156299999999561e-4
Nebraska,Garden County,0.0022504913,2.6974063,0.01721748,-0.015687940000000067
Nebraska,Garfield County,0.004226885470000004,18.3086843,0.07225613760000005,-0.07160080000000058
Arkansas,Garland County,0.005823522999999997,0.4317861000000003,0.006494714999999998,-0.012010810000000038
Kentucky,Garrard County,-9.111729999999978e-4,1.5195796999999995,-0.0011621059999999996,-0.004562080000000024
Maryland,Garrett County,-8.553300000000048e-5,1.8148665999999998,0.0037946005,-0.0038789500000000476
Oklahoma,Garvin County,-0.0021702180000000015,1.9028214999999995,0.022490646999999996,-0.012640840000000098
Texas,Garza County,0.005484989999999995,1.7100871000000004,0.03901956000000001,-0.02115053
Missouri,Gasconade County,0.0035878778,2.0872829,0.0035096374999999992,-0.008051330000000023
North Carolina,Gaston County,0.011912339999999993,0.30911639999999996,0.007802681000000006,-0.019627810000000023
North Carolina,Gates County,-0.013194709999999998,0.30503141999999994,0.006647716999999999,0.0049311600000000455
Kansas,Geary County,-0.0032570499999999836,0.28343169999999995,0.038283469999999986,7.416599999999773e-4
Ohio,Geauga County,-6.492370000000004e-4,0.35125000000000006,0.0034750100000000006,-0.0017824200000000623
Idaho,Gem County,0.0011025736,2.2872589000000003,0.003527439999999993,-0.01166104999999995
Michigan,Genesee County,-9.450150000000213e-4,1.0676362,0.008086837999999999,-0.005412519999999921
Alabama,Geneva County,-0.0012343900000000019,2.1406026000000002,0.004611046000000001,-0.004304830000000037
Missouri,Gentry County,0.0023206850000000003,2.2179811000000003,0.0096028202,-0.012030780000000019
Mississippi,George County,-0.002273902000000008,3.4412708000000007,0.006368871999999998,-0.0056795400000000384
South Carolina,Georgetown County,-0.01942322000000002,0.19441109999999995,-0.0017813069999999993,0.01506901000000005
Indiana,Gibson County,3.474599999999939e-4,2.4659578,0.008535149999999998,-0.009091499999999808
Arizona,Gila County,0.0024587967999999995,0.23733419999999983,0.007686329999999991,-0.033179159999999985
Virginia,Giles County,0.0013303420000000121,2.8692767000000003,0.011664232999999996,-0.009641939999999849
Florida,Gilchrist County,0.0035019260000000024,1.7891034999999995,0.007032607000000003,-0.009819210000000078
Texas,Gillespie County,0.0012421211999999997,0.8532147999999995,0.02881447000000001,-0.006389970000000078
Oregon,Gilliam County,0.0021661001000000003,1.3005546999999997,0.013278659999999998,-0.019652009999999942
West Virginia,Gilmer County,-0.013874805100000012,4.1549361,0.01766013999999999,0.003355099999999833
Colorado,Gilpin County,0.005506575200000001,0.31713563999999994,0.018395163,-0.017306979999999972
Montana,Glacier County,0.0017944823000000001,0.09516725000000004,0.011333107999999998,0.005734139999999999
Florida,Glades County,0.012412780000000012,0.8440567999999999,5.953999999999682e-5,-0.019195320000000016
Michigan,Gladwin County,0.0023159904,1.1714728600000002,0.004511867999999999,-0.006883030000000012
Georgia,Glascock County,0.005240030999999992,3.2254652999999998,0.004067683000000001,-0.012431859999999961
Texas,Glasscock County,0.0038823069999999998,6.610860200000001,0.06677182999999998,-0.006465559999999981
California,Glenn County,0.002761421,0.3056645,0.03906905999999999,-0.007300430000000024
Virginia,Gloucester County,-0.0014580479999999896,0.9048889,0.020911135999999997,-0.011753030000000164
Georgia,Glynn County,0.0036790099999999826,0.21134880000000011,0.001439333000000001,-0.00943416000000008
Michigan,Gogebic County,0.002794284000000001,0.67365417,0.0044586938,-0.011634409999999984
Montana,Golden Valley County,-0.002623102700000001,7.357977600000002,0.010057425000000009,-0.0315409299999998
Texas,Goliad County,-0.0019411179999999986,0.9635832999999998,0.017555390000000004,-0.00494349000000005
Texas,Gonzales County,-0.005750283000000009,1.0388548,0.03310903999999998,-1.5097999999991174e-4
Minnesota,Goodhue County,0.0028895555,0.45786630000000006,0.0040183139999999985,-0.009002979999999994
Idaho,Gooding County,0.0015308978,1.4961883999999999,0.008352819999999983,-0.01156253000000007
Virginia,Goochland County,-0.027144849999999998,0.12687919999999986,0.0068449800000000005,0.01861482999999997
Georgia,Gordon County,0.004644513000000003,1.7031431999999995,0.015088640000000014,-0.008954589999999985
Wyoming,Goshen County,0.004181144500000001,2.6296386999999997,0.006347414999999995,-0.015285309999999996
Nebraska,Gosper County,0.0030042762000000002,1.7985172999999999,0.029360732000000004,-0.009090900000000013
Kansas,Gove County,0.0016495222000000006,3.2985163,0.011875539000000001,-0.010329370000000004
Oklahoma,Grady County,0.0032526439999999712,2.0850143,0.022193656000000006,-0.02044117000000001
New Hampshire,Grafton County,0.0019932482000000005,0.10432732,0.004967479,-0.012375709999999929
North Carolina,Graham County,-7.186433000000089e-4,4.261934299999998,0.046826109000000005,-0.023295279999999696
Tennessee,Grainger County,0.0031070588000000005,3.1778763000000003,0.009861624000000003,-0.007971170000000027
Utah,Grand County,0.0059326547,0.41823171999999964,0.016289416,-0.025557749999999935
North Dakota,Grand Forks County,0.018922573,0.60421266,0.011786104999999998,-0.0325898
Vermont,Grand Isle County,0.0033506448999999997,0.15704322000000004,0.006294236,-0.008258639999999984
Michigan,Grand Traverse County,-3.03297000000001e-4,0.24487210000000004,0.007208871999999998,-0.003477869999999994
Montana,Granite County,0.00328615666,0.8398996999999999,0.009446711000000002,-0.012607579999999952
West Virginia,Grant County,0.03350582715,32.926355300000004,0.17564728640000005,-0.15725278000000031
Louisiana,Grant Parish,-0.0016307399999999916,1.58744,0.008494634000000001,-0.004601659999999952
North Carolina,Granville County,-0.008609240000000018,0.1772768400000001,0.002013489999999993,0.005108180000000018
Michigan,Gratiot County,1.9381200000000154e-4,0.82973129,0.005381402,-0.006823120000000071
Kentucky,Graves County,-3.54602999999995e-4,2.1093775,0.007243241999999997,-0.0063548700000000125
Texas,Gray County,0.0106407424,5.955188800000002,0.06508713999999993,-0.022752050000000024
Washington,Grays Harbor County,0.0021768559999999996,0.43017474,0.011282876999999997,-0.0113357300000001
Virginia,Grayson County,0.037537404999999996,5.434389,0.026617109,-0.055804200000000304
Nebraska,Greeley County,0.002313948700000002,5.301549600000001,0.05228297799999998,-0.011634649999999969
Kentucky,Green County,0.004510656700000001,2.47897505,0.0048343870000000025,-0.012956730000000194
Wisconsin,Green Lake County,0.0030732145999999997,0.9520090999999999,0.008644078,-0.009975379999999978
West Virginia,Greenbrier County,9.441529999999997e-4,1.2514284000000002,0.00752509,-0.005611480000000002
Mississippi,Greene County,-0.030145272099999953,13.499773310000002,0.08067635939999995,-0.05572786000000107
Arizona,Greenlee County,0.007969322000000001,0.26307290000000005,-0.01913147999999998,-0.024483379999999944
Virginia,Greensville County,2.8369999999999784e-5,0.12523448000000004,0.009608608,-0.0075103300000000095
Kentucky,Greenup County,0.0010049971999999997,1.4483479000000001,0.0031642505,-0.003923890000000041
South Carolina,Greenville County,0.0015538900000000022,0.07470620000000006,0.008749559000000004,-0.00872932999999998
South Carolina,Greenwood County,0.006602494099999967,2.0578903,0.009348239000000008,-0.02306973999999995
Oklahoma,Greer County,0.010972083000000007,1.8532531000000003,0.015085550000000003,-0.024842860000000022
Texas,Gregg County,0.004540820000000001,0.24524230000000014,0.020271239999999996,-0.01122688999999999
South Dakota,Gregory County,0.0017280429,2.2464165000000005,0.0076973018,-0.012381549999999963
Mississippi,Grenada County,0.008100900000000022,0.10984719999999992,0.003967113000000001,-0.013049120000000025
North Dakota,Griggs County,0.0015361357000000003,1.7018136,0.0117814347,-0.007324930000000007
Texas,Grimes County,-0.00651061,1.1631931999999998,0.02563905999999999,-4.315999999993103e-5
Tennessee,Grundy County,0.0110956304,6.60253526,0.026756869899999994,-0.03667092999999966
Texas,Guadalupe County,0.016219215999999995,0.2963608,0.01819425000000008,-0.036152299999999915
Ohio,Guernsey County,-1.2578599999999926e-4,1.4194383,0.0030508410000000003,-0.004836019999999941
North Carolina,Guilford County,0.01623294000000003,-0.03062515999999993,0.006197356000000001,-0.028809309999999977
Florida,Gulf County,-0.006115100000000012,0.7808990999999996,0.003579538,8.677900000000349e-4
Colorado,Gunnison County,0.0028817609,0.07784574999999994,0.010584354000000004,-0.009482859999999982
Iowa,Guthrie County,0.0025799401000000002,0.9236405999999997,0.006648519000000002,-0.00748377999999994
Georgia,Gwinnett County,0.03680772999999998,-0.34569015999999997,0.007103810000000016,-0.05063848999999998
South Dakota,Haakon County,0.0026952451000000002,7.1344536000000005,0.009260677,-0.010414309999999927
Georgia,Habersham County,0.002666334999999999,1.2548809000000007,0.0212518,-0.00504762000000003
Alabama,Hale County,-0.009555490999999972,0.40409607000000003,0.036186006999999965,-9.156999999999638e-4
North Carolina,Halifax County,-0.003695390000000076,0.36370469000000005,0.010042732999999998,-0.00972148000000006
Nebraska,Hall County,0.026677529999999977,3.3035118000000008,0.08221124999999996,-0.05059911000000028
Tennessee,Hamblen County,2.028269999999957e-4,1.6130451999999997,0.007788809999999993,-0.0068505399999999605
Florida,Hamilton County,0.03030564680000003,11.302814529999996,0.12414892700000002,-0.1103648899999996
South Dakota,Hamlin County,0.0021922493,2.1029741,0.01819277,-0.010616010000000009
Massachusetts,Hampden County,0.002251059999999999,0.11139792000000004,0.03595437999999998,-0.010837859999999977
West Virginia,Hampshire County,0.0072484160000000075,2.5158597100000004,0.012287982000000003,-0.02153044000000026
Virginia,Hampton city,0.0032525100000000418,-0.0030937500000000062,0.009556014000000002,-0.01083887
South Carolina,Hampton County,-0.0013945699999999839,0.08336162999999996,0.003582588999999997,-0.001967820000000009
Illinois,Hancock County,0.011184922999999958,11.79200364,0.0529907902,-0.06271006999999962
South Dakota,Hand County,3.4699335999999995e-4,2.4279016999999996,0.007286682899999999,-0.008216739999999945
Virginia,Hanover County,-0.0011414660000000076,0.02028629999999998,0.007663211,-0.006270639999999994
Texas,Hansford County,0.0023541880999999997,2.4211257999999996,0.04114650999999997,-0.007633809999999963
South Dakota,Hanson County,0.0059119123,2.0467893999999998,0.0067294817,-0.01163924000000005
Georgia,Haralson County,5.672899999999842e-5,2.6468818,0.004455342000000001,-0.005882800000000077
Florida,Hardee County,0.002256006000000005,0.5845233000000001,0.006268350000000034,-0.007869010000000065
Texas,Hardeman County,-8.402730000000025e-4,1.9255502499999997,0.025274745000000015,-0.015085449999999945
Texas,Hardin County,0.005617271600000001,7.993907610000001,0.03066184799999999,-0.03681135999999974
South Dakota,Harding County,0.0071218107999999995,14.646881499999997,0.007472486999999972,-0.035289050000000044
West Virginia,Hardy County,0.006802299000000001,1.9245256,0.013123334,-0.013345420000000052
Maryland,Harford County,0.008529349999999991,0.17606850000000018,0.008974563000000005,-0.018067060000000024
Nebraska,Harlan County,0.0014376803999999951,6.466895299999999,0.0112104095,-0.011213239999999791
Oklahoma,Harmon County,0.007989436000000003,0.9045045999999997,0.025933870000000026,-0.04101705
North Carolina,Harnett County,0.004176760000000002,0.24511130000000003,0.016346719999999995,-0.011265569999999947
Oregon,Harney County,0.0053163701,1.5319639999999999,0.011195712000000003,-0.01534324999999992
Kansas,Harper County,0.00544536264,6.1262708,0.057503980999999954,-0.029114729999999867
Texas,Harris County,-0.0026807200000000253,0.17979516999999978,0.02228979999999997,-0.014143339999999949
Texas,Harrison County,0.024814706300000045,10.7864294,0.04690292130000001,-0.05623326999999989
Virginia,Harrisonburg city,0.015590646,-0.1030480800000001,0.03404384000000002,-0.02795654999999997
Kentucky,Hart County,-0.0011798100000000311,2.0309811000000004,0.009368119999999994,-0.01216083999999995
Connecticut,Hartford County,0.007615669999999991,0.09933621000000004,0.023226289999999983,-0.023234129999999964
Texas,Hartley County,-0.0034026430000000107,3.1560001,0.02629175000000003,-0.01033145000000002
Kansas,Harvey County,0.0019953120000000026,0.28488840000000004,0.00894035,-0.008919420000000011
Oklahoma,Haskell County,0.00862308359999999,4.154264400000001,0.09120644900000008,-0.048191480000000286
Hawaii,Hawaii County,0.0018050526,0.13164573999999996,0.01055724000000001,-0.005891119999999972
Tennessee,Hawkins County,0.0012115609999999999,2.2587132999999997,0.0026545519999999993,-0.0043884600000000384
Nebraska,Hayes County,0.0033670033,10.309804399999999,0.013011883000000002,-0.010718470000000035
Texas,Hays County,0.004346750999999996,-0.024334099999999914,0.03036713999999996,-0.01166707999999994
North Carolina,Haywood County,0.0013066369999999994,0.80122859,0.009551021999999992,-0.012361880000000047
Georgia,Heard County,0.0015727799999999958,1.5289481,0.0074967820000000004,-0.007902560000000003
Texas,Hemphill County,0.0042196938,1.8504959000000003,0.04733782999999997,-0.023721340000000035
Arkansas,Hempstead County,0.006065160000000014,0.36212429999999984,0.004322710000000007,-0.013548550000000104
Illinois,Henderson County,0.005091358400000023,5.819772609999999,0.032408147,-0.035094370000000374
Indiana,Hendricks County,0.015336732999999998,0.5204250999999998,0.006806273000000002,-0.02618891000000001
Florida,Hendry County,-0.016685179999999994,0.18589919999999993,0.03781487999999994,0.012075659999999933
Minnesota,Hennepin County,0.012554090000000004,-0.10216014999999995,0.0013633670000000042,-0.02424406999999995
Virginia,Henrico County,0.003501809999999994,-0.14335107999999996,0.005705498000000003,-0.026765649999999974
Illinois,Henry County,0.05543856250000001,9.85286284,0.06514417500000003,-0.11525355999999931
New York,Herkimer County,0.0017357669999999992,0.8571597000000002,0.004734070999999999,-0.004942180000000018
Florida,Hernando County,0.0036883210000000013,0.7798480999999999,0.02458012000000001,-0.011733770000000088
North Carolina,Hertford County,-0.0030925299999999822,0.037326460000000006,0.010161864999999999,-0.0017050800000000255
North Dakota,Hettinger County,0.0033536103999999996,4.0504925,0.0213394879,-0.022120179999999934
Kentucky,Hickman County,0.002202820000000022,3.7384661000000006,0.010822608999999997,-0.011462160000000221
Missouri,Hickory County,0.0026434266999999997,2.1734614,0.005724844600000001,-0.008908449999999957
Texas,Hidalgo County,0.0088090949,0.18804852000000016,0.031847529999999846,-0.020511919999999906
Virginia,Highland County,0.007941428,2.9851955,0.0091720795,-0.017718730000000127
Florida,Highlands County,0.007216867000000002,0.5334349999999999,0.02129218999999999,-0.010649499999999978
Montana,Hill County,0.003482449400000004,2.2295961899999996,0.032662581999999996,-0.031040549999999945
New Hampshire,Hillsborough County,0.008773526000000004,0.07803049000000017,0.04346271100000004,-0.0322709000000001
Michigan,Hillsdale County,0.0017549907000000003,1.6568647,0.005225528,-0.006029070000000081
Mississippi,Hinds County,0.027909760000000006,-0.06305986999999996,4.955500000000009e-4,-0.028531130000000016
Colorado,Hinsdale County,0.0027864587,0.2874789,0.015946494,-0.021519419999999956
Nebraska,Hitchcock County,6.809480000000015e-5,4.7591105,0.020564155,-0.006861030000000046
Ohio,Hocking County,-6.906372000000001e-4,1.2356145,0.0024531278999999993,-0.004193959999999941
Texas,Hockley County,0.0022911470000000003,1.3854979999999997,0.03684168999999998,-0.009114080000000024
Kansas,Hodgeman County,0.0019873029999999993,2.7956353000000007,0.010266412000000003,-0.03981428999999992
North Carolina,Hoke County,0.004267899999999991,0.11584121000000003,0.0069323300000000004,-0.0019018100000000038
Ohio,Holmes County,3.508257999998987e-4,6.302907660000001,0.010467345099999997,-0.0138630700000002
Nebraska,Holt County,0.0028915856000000005,8.0732944,0.0228674388,-0.01708311000000018
Hawaii,Honolulu County,0.006589264000000001,0.10258219000000002,0.016664759,0.007064710000000002
Texas,Hood County,0.0030545443000000007,1.9342013000000002,0.019783129999999996,-0.008692090000000041
Oregon,Hood River County,8.157980000000004e-4,-0.01547813000000009,0.017144290000000006,-0.004361929999999958
Nebraska,Hooker County,0,4.1416669,0.019877141,-0.01245106000000007
Virginia,Hopewell city,0.03326392,0.03734421999999993,0.010932459999999991,-0.04835849999999997
Texas,Hopkins County,0.0021911189999999914,3.4986423,0.017884864,-0.011876290000000012
South Carolina,Horry County,-0.00201622999999998,0.6038209999999997,-0.001836254999999995,-0.002486110000000097
Arkansas,Hot Spring County,0.0032522700000000015,0.9139060999999999,0.006089615,-0.008052700000000024
Wyoming,Hot Springs County,0.0039523019999999996,1.8846565999999996,0.017715436,-0.006169619999999987
Michigan,Houghton County,0.003989240200000001,0.3246742,0.004262585999999999,-0.011061549999999976
Minnesota,Houston County,0.03215984269999994,3.5874250099999996,0.024143319100000005,-0.06649333000000013
Arkansas,Howard County,0.01484487560000003,7.124657279999999,0.09660677000000006,-0.09065192999999994
Missouri,Howell County,0.0011969216000000003,2.9077091,0.003653535999999999,-0.007759039999999939
Minnesota,Hubbard County,0.0021395928000000003,0.7751796000000002,0.0037500599999999995,-0.003188020000000069
New Jersey,Hudson County,-3.2215000000002103e-4,-0.05995992,0.010674259999999991,-0.018610479999999985
Texas,Hudspeth County,0.015704977999999998,0.48735280000000003,-0.017050979999999938,-0.033350830000000053
Colorado,Huerfano County,0.0052828703999999995,0.3587234600000001,-0.00908456000000002,-0.025521519999999964
Oklahoma,Hughes County,0.007913034499999992,2.0590253999999995,0.029936095999999995,-0.04553459999999987
Iowa,Humboldt County,0.007275996899999998,2.8993631399999997,0.044068153,-0.03940415000000019
Tennessee,Humphreys County,0.008544859999999876,1.4182841800000001,0.018917343999999996,-0.023559120000000044
Texas,Hunt County,-0.0020933900000000005,1.3443945,0.020483349999999984,-0.0034319099999999825
New Jersey,Hunterdon County,-0.002137418999999998,0.02673890000000001,0.011029296000000001,-0.007826440000000101
Pennsylvania,Huntingdon County,0.0027183890000000016,1.4193132,0.0033371449999999997,-0.008271219999999913
Indiana,Huntington County,0.0015380816000000004,1.5613371,0.005761492,-0.006834449999999936
Michigan,Huron County,0.004388882000000002,2.5162083000000006,0.01051809699999999,-0.011630999999999947
South Dakota,Hutchinson County,0.006577069499999998,4.4753323,0.03516139600000001,-0.02432590000000001
North Carolina,Hyde County,-0.030318147530000006,2.28172924,0.018310213000000006,0.01651613999999979
Colorado,Chaffee County,0.002809591,0.10043639999999998,0.0075048159999999975,-0.014039399999999924
